transaction_id,customer_id,transaction_date,amount,transaction_type,city,device_type,hour,is_fraud,fraud_type
14864,4719,2026-02-14,3883.72,Card,Pune,Mobile,22,0,None
14865,4918,2026-04-12,7896.05,Card,Bangalore,Mobile,10,0,None
14866,1747,2026-02-07,7962.32,UPI,Kolkata,Laptop,1,0,None
14867,3485,2026-04-27,3753.04,Card,Ahmedabad,Laptop,23,0,None
14868,2855,2026-01-14,1146.66,UPI,Delhi,Laptop,12,0,None
14869,4440,2026-05-18,3461.1,Net Banking,Chennai,ATM,21,0,None
14870,3393,2026-02-02,8335.46,Net Banking,Chennai,Mobile,21,0,None
14871,4232,2026-04-30,6650.5,UPI,Chennai,Mobile,18,0,None
14872,3598,2026-01-30,698.59,Card,Chennai,Laptop,5,0,None
14873,4734,2026-06-19,11062.94,Net Banking,Pune,Mobile,8,0,None
14874,4984,2026-02-27,2825.65,UPI,Bangalore,Mobile,5,0,None
14875,3868,2026-03-06,8713.95,UPI,Kolkata,Laptop,3,0,None
14876,3589,2026-01-19,11102.33,UPI,Ahmedabad,Mobile,8,0,None
14877,3192,2026-04-22,7865.85,UPI,Pune,Mobile,5,0,None
14878,3636,2026-01-19,32279.21,Net Banking,Mumbai,Laptop,21,0,None
14879,1657,2026-02-09,13351.39,Net Banking,Ahmedabad,ATM,14,0,None
14880,4813,2026-05-13,3122.93,Net Banking,Delhi,Mobile,13,0,None
14881,4648,2026-06-02,3458.23,UPI,Chennai,Mobile,15,0,None
14882,2883,2026-06-10,4558.38,UPI,Mumbai,Mobile,13,0,None
14883,3393,2026-02-25,3458.23,UPI,Delhi,Mobile,13,0,None
14884,4341,2026-06-08,7111.9,Net Banking,Bangalore,Laptop,23,0,None
14885,4912,2026-06-29,1581.54,Card,Hyderabad,ATM,17,0,None
14886,3744,2026-04-26,19579.21,Net Banking,Bangalore,Mobile,1,0,None
14887,2797,2026-06-08,5122.88,Net Banking,Hyderabad,Mobile,20,0,None
14888,1268,2026-01-16,19018.33,UPI,Chennai,Mobile,13,0,None
14889,3217,2026-06-17,1504.8,UPI,Mumbai,Mobile,8,0,None
14890,4843,2026-03-30,1510.19,UPI,Pune,Mobile,16,0,None
14891,2763,2026-04-28,14463.06,Card,Mumbai,Laptop,14,0,None
14892,3081,2026-06-02,2572.59,Net Banking,Delhi,Mobile,0,0,None
14893,1377,2026-04-05,1813.77,UPI,Hyderabad,Laptop,1,0,None
14894,4286,2026-03-20,15741.73,Net Banking,Kolkata,Mobile,15,0,None
14895,2586,2026-05-18,2181.76,Card,Hyderabad,ATM,19,0,None
14896,2464,2026-04-13,4823.42,UPI,Delhi,ATM,6,0,None
14897,4564,2026-04-15,2859.83,ATM,Mumbai,Mobile,11,0,None
14898,3441,2026-03-17,10484.99,Card,Pune,Mobile,15,0,None
14899,1489,2026-05-03,6164.89,UPI,Mumbai,Mobile,2,0,None
14900,1722,2026-03-03,12225.44,ATM,Delhi,Mobile,18,0,None
14901,1946,2026-05-02,1481.92,ATM,Ahmedabad,Mobile,13,0,None
14902,4101,2026-01-07,6254.61,Card,Pune,Laptop,21,0,None
14903,3087,2026-01-03,5385.93,UPI,Pune,ATM,2,0,None
14904,4931,2026-06-03,2324.0,UPI,Hyderabad,Mobile,22,0,None
14905,2636,2026-02-23,1744.62,UPI,Kolkata,Laptop,6,0,None
14906,4245,2026-03-07,4504.47,UPI,Kolkata,Mobile,3,0,None
14907,2041,2026-02-01,3673.95,UPI,Pune,Mobile,12,0,None
14908,4128,2026-02-08,15992.82,UPI,Chennai,Mobile,4,0,None
14909,3274,2026-01-13,11223.69,UPI,Delhi,ATM,10,0,None
14910,4630,2026-03-07,2474.54,ATM,Ahmedabad,Mobile,20,0,None
14911,3115,2026-03-16,3801.11,ATM,Ahmedabad,Mobile,16,0,None
14912,4269,2026-06-14,8492.98,UPI,Mumbai,Mobile,18,0,None
14913,2678,2026-05-01,9480.17,UPI,Chennai,ATM,13,0,None
14914,3883,2026-04-21,16132.92,UPI,Kolkata,Mobile,20,0,None
14915,4095,2026-03-23,4610.83,Card,Chennai,Mobile,4,0,None
14916,1999,2026-01-15,5762.91,Net Banking,Hyderabad,ATM,21,1,Card Fraud
14917,4678,2026-03-28,828.72,UPI,Kolkata,Laptop,16,0,None
14918,2778,2026-02-28,1619.39,Card,Pune,Laptop,5,0,None
14919,3285,2026-04-04,12223.65,UPI,Kolkata,ATM,4,0,None
14920,1957,2026-03-14,1649.36,UPI,Delhi,Laptop,8,0,None
14921,3967,2026-03-30,920.02,UPI,Chennai,ATM,3,0,None
14922,4995,2026-02-16,10601.39,Card,Bangalore,Mobile,21,1,Account Takeover
14923,2590,2026-02-15,3311.97,UPI,Ahmedabad,Mobile,14,0,None
14924,2162,2026-03-28,2219.67,UPI,Ahmedabad,Mobile,22,0,None
14925,3521,2026-03-16,1119.92,Card,Chennai,Mobile,12,0,None
14926,2869,2026-02-21,1127.97,Card,Chennai,Mobile,17,0,None
14927,4856,2026-02-14,3144.5,UPI,Chennai,Mobile,5,0,None
14928,1553,2026-05-07,4267.32,UPI,Delhi,Laptop,20,0,None
14929,2634,2026-05-04,17048.26,Card,Hyderabad,Mobile,7,1,UPI Fraud
14930,1695,2026-06-17,4302.45,UPI,Hyderabad,Mobile,11,0,None
14931,4712,2026-05-20,3566.01,Card,Bangalore,Mobile,15,0,None
14932,4301,2026-03-22,3679.84,UPI,Pune,Mobile,13,0,None
14933,1317,2026-02-22,516.66,UPI,Bangalore,Laptop,21,0,None
14934,3646,2026-02-28,3010.82,UPI,Kolkata,ATM,3,0,None
14935,1768,2026-06-04,9270.72,Card,Chennai,Mobile,14,0,None
14936,4793,2026-06-23,5361.44,ATM,Ahmedabad,Mobile,16,0,None
14937,4799,2026-01-30,10676.2,Card,Kolkata,Mobile,2,0,None
14938,3934,2026-01-25,14500.73,UPI,Chennai,Laptop,2,0,None
14939,4684,2026-05-02,948.45,Card,Chennai,Mobile,8,0,None
14940,3609,2026-06-21,2564.74,Card,Bangalore,Laptop,5,0,None
14941,4273,2026-05-30,13414.14,ATM,Hyderabad,Mobile,6,0,None
14942,2972,2026-03-22,5458.27,UPI,Bangalore,Mobile,12,1,Account Takeover
14943,3306,2026-02-20,4232.35,ATM,Pune,Mobile,22,0,None
14944,2504,2026-04-12,13816.97,UPI,Hyderabad,Mobile,17,0,None
14945,4960,2026-01-31,2226.75,Net Banking,Bangalore,Mobile,1,0,None
14946,4250,2026-05-20,2364.86,UPI,Hyderabad,ATM,11,0,None
14947,3805,2026-01-12,2214.62,Card,Bangalore,Mobile,4,0,None
14948,1123,2026-01-20,1300.47,UPI,Hyderabad,Mobile,13,0,None
14949,3390,2026-02-18,3937.63,UPI,Kolkata,Mobile,11,0,None
14950,4243,2026-03-18,5886.32,ATM,Delhi,Mobile,12,0,None
14951,2869,2026-04-20,1730.14,UPI,Delhi,Mobile,12,0,None
14952,2672,2026-04-27,4415.3,Card,Ahmedabad,Mobile,17,0,None
14953,2083,2026-04-07,2702.93,Card,Ahmedabad,Mobile,19,0,None
14954,2729,2026-04-01,4551.55,UPI,Mumbai,Laptop,16,0,None
14955,4537,2026-03-15,20836.14,ATM,Ahmedabad,Laptop,10,0,None
14956,4852,2026-05-05,5356.58,Net Banking,Pune,Mobile,7,0,None
14957,3308,2026-05-04,5464.29,UPI,Kolkata,Mobile,17,0,None
14958,4445,2026-04-14,37719.08,ATM,Hyderabad,ATM,8,0,None
14959,2997,2026-04-24,2959.06,UPI,Hyderabad,Mobile,22,0,None
14960,3143,2026-02-07,9070.38,Net Banking,Pune,Mobile,8,0,None
14961,2149,2026-05-12,2889.35,UPI,Pune,Mobile,3,0,None
14962,3089,2026-01-11,10783.28,Net Banking,Hyderabad,Mobile,10,0,None
14963,2915,2026-03-01,1988.66,UPI,Mumbai,Mobile,14,0,None
14964,1254,2026-03-09,3516.25,ATM,Bangalore,Mobile,3,0,None
14965,1007,2026-04-05,2804.15,Card,Kolkata,Mobile,1,0,None
14966,4543,2026-03-01,1730.96,UPI,Pune,Mobile,11,0,None
14967,3776,2026-03-02,586.2,Card,Delhi,Mobile,20,0,None
14968,4583,2026-03-10,7386.78,Card,Mumbai,Mobile,15,0,None
14969,4653,2026-02-12,2599.71,Net Banking,Kolkata,Mobile,11,0,None
14970,3117,2026-03-29,3745.73,UPI,Delhi,Mobile,17,0,None
14971,4153,2026-05-06,4317.76,Net Banking,Chennai,Mobile,22,0,None
14972,1542,2026-03-08,1134.71,Card,Ahmedabad,Laptop,10,0,None
14973,4657,2026-06-20,3317.56,Card,Mumbai,Mobile,3,1,Unauthorized Transaction
14974,4334,2026-02-05,823.3,UPI,Mumbai,Mobile,6,1,Card Fraud
14975,1089,2026-05-19,3103.86,ATM,Kolkata,Laptop,17,0,None
14976,2939,2026-05-13,21986.81,Net Banking,Delhi,ATM,7,0,None
14977,4280,2026-02-23,2870.06,ATM,Hyderabad,Mobile,21,0,None
14978,1213,2026-01-13,1560.02,Card,Chennai,Mobile,3,0,None
14979,3882,2026-05-20,3010.43,Net Banking,Delhi,Mobile,5,0,None
14980,1266,2026-01-16,23585.6,ATM,Mumbai,Mobile,2,0,None
14981,3960,2026-02-07,3136.36,Net Banking,Hyderabad,Laptop,13,0,None
14982,3341,2026-03-16,1043.27,Card,Chennai,Laptop,3,0,None
14983,2231,2026-06-01,791.83,ATM,Hyderabad,Mobile,6,0,None
14984,3381,2026-04-09,3277.39,UPI,Delhi,Laptop,4,0,None
14985,4149,2026-01-24,11083.36,Card,Hyderabad,Mobile,22,1,Card Fraud
14986,4360,2026-04-26,7639.01,UPI,Mumbai,Mobile,11,0,None
14987,2005,2026-02-07,14732.56,UPI,Mumbai,Mobile,7,1,UPI Fraud
14988,3095,2026-04-04,9208.38,Card,Kolkata,Mobile,7,0,None
14989,1622,2026-06-12,4970.24,ATM,Bangalore,Laptop,19,0,None
14990,4272,2026-01-21,350.51,UPI,Kolkata,ATM,3,0,None
14991,1427,2026-04-28,19630.68,UPI,Chennai,Mobile,10,0,None
14992,1210,2026-05-25,1145.07,UPI,Delhi,Laptop,18,0,None
14993,1888,2026-03-29,49543.49,Card,Kolkata,Mobile,1,1,UPI Fraud
14994,2444,2026-01-27,2282.83,UPI,Ahmedabad,Laptop,16,0,None
14995,1154,2026-04-04,2379.36,UPI,Hyderabad,Laptop,19,0,None
14996,4594,2026-05-01,2884.71,UPI,Pune,Mobile,20,0,None
14997,1415,2026-03-18,4982.6,UPI,Mumbai,Laptop,20,0,None
14998,4425,2026-03-08,1247.9,Card,Bangalore,Mobile,3,1,UPI Fraud
14999,2181,2026-01-28,2028.75,UPI,Delhi,ATM,19,0,None
15000,2285,2026-02-22,12512.64,Card,Mumbai,Mobile,15,0,None
15001,4149,2026-05-30,18789.18,UPI,Delhi,Mobile,10,0,None
15002,1769,2026-01-18,1627.46,UPI,Ahmedabad,Laptop,1,0,None
15003,1983,2026-02-03,6860.53,Card,Mumbai,Laptop,14,0,None
15004,2512,2026-05-18,2911.95,UPI,Kolkata,ATM,7,0,None
15005,4203,2026-02-07,8120.21,ATM,Delhi,Laptop,1,0,None
15006,1579,2026-06-10,2003.31,Net Banking,Kolkata,Mobile,20,0,None
15007,4527,2026-06-01,10210.01,ATM,Mumbai,Laptop,4,0,None
15008,3788,2026-01-13,4301.54,Card,Kolkata,Mobile,0,0,None
15009,3211,2026-05-08,3004.01,UPI,Pune,Mobile,9,0,None
15010,2039,2026-06-16,4734.84,Card,Pune,Mobile,15,0,None
15011,4304,2026-04-17,20835.32,UPI,Pune,Laptop,10,0,None
15012,3243,2026-06-08,4471.64,Card,Pune,Laptop,0,0,None
15013,4933,2026-05-18,6535.36,Card,Hyderabad,Mobile,12,0,None
15014,1542,2026-03-01,5377.01,UPI,Chennai,Mobile,18,0,None
15015,1359,2026-01-02,5400.31,Card,Ahmedabad,Mobile,8,0,None
15016,1850,2026-05-10,16614.01,Card,Mumbai,Laptop,17,0,None
15017,4403,2026-01-25,11297.47,UPI,Delhi,Mobile,17,0,None
15018,1427,2026-04-04,1261.3,Card,Mumbai,Mobile,6,0,None
15019,3545,2026-05-24,8507.07,ATM,Kolkata,Mobile,22,0,None
15020,3876,2026-05-07,24641.7,UPI,Bangalore,Laptop,3,0,None
15021,1486,2026-03-25,3894.15,UPI,Ahmedabad,Mobile,20,0,None
15022,2832,2026-05-14,11553.0,UPI,Pune,Mobile,8,0,None
15023,2473,2026-04-30,309.47,UPI,Hyderabad,Mobile,12,0,None
15024,2437,2026-01-28,1870.32,ATM,Pune,Mobile,5,0,None
15025,1330,2026-03-11,53901.99,Card,Pune,Mobile,12,0,None
15026,2756,2026-01-01,10543.45,UPI,Bangalore,Mobile,17,0,None
15027,3937,2026-02-14,6113.43,UPI,Kolkata,Laptop,22,0,None
15028,4039,2026-04-16,30965.5,UPI,Kolkata,Mobile,13,0,None
15029,2171,2026-01-14,1618.51,ATM,Delhi,Mobile,13,0,None
15030,1259,2026-01-27,17486.93,Card,Mumbai,Mobile,20,0,None
15031,3340,2026-06-16,2084.95,UPI,Kolkata,Mobile,12,0,None
15032,4883,2026-03-19,5402.65,ATM,Kolkata,Laptop,10,0,None
15033,1143,2026-05-08,967.92,UPI,Mumbai,Mobile,15,0,None
15034,3017,2026-01-09,3348.89,Net Banking,Bangalore,Mobile,17,0,None
15035,3795,2026-01-22,18465.4,Net Banking,Chennai,Laptop,15,0,None
15036,1627,2026-05-13,2949.55,Net Banking,Kolkata,Laptop,6,0,None
15037,2389,2026-06-12,8047.17,ATM,Hyderabad,Laptop,20,0,None
15038,1090,2026-06-05,3020.72,Card,Mumbai,Mobile,16,0,None
15039,1720,2026-04-04,7560.26,UPI,Mumbai,Laptop,0,0,None
15040,4236,2026-05-17,10350.55,Card,Delhi,Mobile,0,0,None
15041,1481,2026-04-23,2494.68,Card,Kolkata,Mobile,4,0,None
15042,3132,2026-06-24,2068.56,UPI,Bangalore,ATM,0,0,None
15043,2101,2026-03-31,3287.14,UPI,Delhi,Laptop,10,0,None
15044,1673,2026-03-26,3216.23,Net Banking,Hyderabad,Laptop,7,0,None
15045,1517,2026-03-22,649.36,UPI,Mumbai,Laptop,20,0,None
15046,3533,2026-06-11,6870.09,UPI,Bangalore,Mobile,17,0,None
15047,2614,2026-04-19,7198.55,UPI,Pune,ATM,11,1,UPI Fraud
15048,4675,2026-01-11,815.11,UPI,Kolkata,Mobile,11,0,None
15049,4671,2026-03-19,11372.58,Card,Ahmedabad,Mobile,2,0,None
15050,1782,2026-04-02,3295.22,UPI,Bangalore,Mobile,13,0,None
15051,3152,2026-04-16,6824.54,Card,Ahmedabad,Mobile,12,0,None
15052,4524,2026-02-06,3834.52,Card,Bangalore,Laptop,18,0,None
15053,4559,2026-02-28,6809.35,ATM,Hyderabad,Mobile,19,0,None
15054,3036,2026-03-24,5525.72,Net Banking,Chennai,Laptop,1,0,None
15055,3387,2026-05-06,11823.76,UPI,Ahmedabad,Mobile,11,0,None
15056,1687,2026-02-09,4924.14,UPI,Kolkata,Mobile,11,0,None
15057,2590,2026-06-21,10446.18,Net Banking,Chennai,Mobile,9,0,None
15058,1900,2026-04-23,20430.52,UPI,Chennai,Mobile,3,0,None
15059,2502,2026-03-15,4527.78,Net Banking,Delhi,Laptop,16,0,None
15060,4795,2026-06-13,3776.63,Net Banking,Ahmedabad,Mobile,6,0,None
15061,3655,2026-03-21,8626.7,Net Banking,Ahmedabad,Mobile,4,0,None
15062,1223,2026-01-15,625.97,Net Banking,Delhi,Mobile,3,0,None
15063,4081,2026-03-23,2050.62,UPI,Ahmedabad,Mobile,17,0,None
15064,2077,2026-01-06,1980.05,UPI,Hyderabad,Laptop,12,0,None
15065,2101,2026-02-11,8536.96,UPI,Bangalore,Laptop,12,0,None
15066,2742,2026-04-19,5710.78,ATM,Ahmedabad,Mobile,7,0,None
15067,1503,2026-04-22,17467.81,UPI,Chennai,Mobile,11,0,None
15068,2340,2026-04-17,16451.06,Card,Ahmedabad,Mobile,14,0,None
15069,4886,2026-03-28,691.52,UPI,Mumbai,Mobile,15,0,None
15070,3870,2026-04-03,909.99,Card,Chennai,Mobile,18,0,None
15071,4914,2026-04-21,5108.44,UPI,Hyderabad,Laptop,4,0,None
15072,1624,2026-01-31,1046.35,UPI,Chennai,Laptop,2,0,None
15073,2887,2026-04-01,683.86,Net Banking,Mumbai,Laptop,9,0,None
15074,3213,2026-02-04,2349.72,Card,Kolkata,Laptop,22,0,None
15075,4351,2026-01-27,610.92,UPI,Mumbai,Mobile,3,0,None
15076,2051,2026-06-11,1758.72,Net Banking,Mumbai,Mobile,11,0,None
15077,2094,2026-01-25,10010.6,UPI,Hyderabad,Mobile,0,0,None
15078,4290,2026-03-10,3022.94,Card,Chennai,Mobile,4,0,None
15079,2986,2026-03-26,21976.5,Card,Hyderabad,Mobile,4,0,None
15080,2389,2026-03-16,2784.55,ATM,Pune,Mobile,14,0,None
15081,4773,2026-04-30,8545.08,UPI,Mumbai,Laptop,6,0,None
15082,4917,2026-05-14,2894.47,ATM,Chennai,Mobile,16,0,None
15083,2330,2026-04-15,3959.7,UPI,Delhi,Laptop,23,0,None
15084,2148,2026-02-16,3320.04,Card,Hyderabad,Mobile,22,0,None
15085,1019,2026-02-25,8571.21,UPI,Delhi,Mobile,7,0,None
15086,2281,2026-06-15,10142.26,UPI,Pune,Mobile,15,0,None
15087,4368,2026-06-03,38618.57,UPI,Delhi,Laptop,0,1,Account Takeover
15088,5000,2026-01-28,4988.42,Net Banking,Bangalore,ATM,10,0,None
15089,2046,2026-03-12,8500.2,UPI,Mumbai,Mobile,18,0,None
15090,4952,2026-05-09,1760.26,Net Banking,Pune,Mobile,5,0,None
15091,1989,2026-06-18,9775.93,UPI,Delhi,ATM,22,0,None
15092,3498,2026-04-27,5040.36,Card,Ahmedabad,Mobile,18,0,None
15093,3600,2026-06-25,343.0,UPI,Ahmedabad,Mobile,8,0,None
15094,2574,2026-04-15,2061.56,Card,Hyderabad,Laptop,4,0,None
15095,2072,2026-03-26,617.89,Card,Ahmedabad,Mobile,22,0,None
15096,3743,2026-05-09,2348.69,ATM,Mumbai,Laptop,13,0,None
15097,3635,2026-03-22,6678.06,Card,Pune,Mobile,22,0,None
15098,3769,2026-03-25,3645.5,UPI,Kolkata,Laptop,20,0,None
15099,2207,2026-05-25,9100.38,UPI,Mumbai,Laptop,19,0,None
15100,2459,2026-06-04,469.9,UPI,Pune,Mobile,12,0,None
15101,3155,2026-02-13,12814.22,UPI,Hyderabad,Mobile,12,0,None
15102,2212,2026-06-18,6282.87,Net Banking,Chennai,Mobile,19,0,None
15103,1776,2026-01-04,1387.15,UPI,Ahmedabad,ATM,14,0,None
15104,4158,2026-06-10,4793.73,UPI,Ahmedabad,Mobile,12,0,None
15105,2860,2026-05-09,43959.58,Card,Hyderabad,Laptop,6,0,None
15106,2867,2026-01-11,21273.76,UPI,Ahmedabad,Laptop,1,0,None
15107,4528,2026-05-16,26306.35,ATM,Kolkata,Laptop,23,0,None
15108,2161,2026-02-27,3972.3,Net Banking,Chennai,Mobile,19,0,None
15109,2882,2026-03-01,15313.14,UPI,Mumbai,Mobile,20,0,None
15110,3946,2026-01-30,18219.11,Net Banking,Hyderabad,Mobile,20,0,None
15111,3384,2026-02-21,1730.41,UPI,Delhi,Mobile,16,0,None
15112,3655,2026-02-09,17866.1,UPI,Hyderabad,Mobile,3,0,None
15113,3886,2026-05-11,14244.99,Net Banking,Delhi,Mobile,22,0,None
15114,2781,2026-06-08,2507.79,UPI,Delhi,Laptop,3,0,None
15115,4541,2026-03-05,5396.3,UPI,Mumbai,Laptop,17,0,None
15116,1602,2026-04-15,19114.35,Card,Chennai,Mobile,4,0,None
15117,2595,2026-03-09,4637.98,UPI,Chennai,Laptop,6,0,None
15118,3451,2026-03-13,11889.44,UPI,Delhi,Laptop,3,0,None
15119,1540,2026-06-13,3067.33,Card,Kolkata,Mobile,14,0,None
15120,2096,2026-01-02,1644.26,Card,Chennai,Mobile,21,0,None
15121,2806,2026-05-11,1481.66,ATM,Hyderabad,Laptop,10,0,None
15122,1024,2026-06-24,3709.82,Card,Delhi,Mobile,3,0,None
15123,1624,2026-05-08,7618.31,UPI,Delhi,Mobile,18,0,None
15124,2836,2026-04-05,847.91,UPI,Bangalore,Mobile,15,0,None
15125,4557,2026-01-10,33733.44,Net Banking,Hyderabad,Laptop,9,0,None
15126,2080,2026-06-03,14296.59,Card,Chennai,Mobile,10,0,None
15127,1986,2026-04-29,8215.7,UPI,Chennai,Laptop,16,0,None
15128,1223,2026-01-02,11112.04,ATM,Bangalore,Mobile,10,0,None
15129,4704,2026-01-14,2571.68,UPI,Hyderabad,ATM,10,0,None
15130,1179,2026-01-02,1123.43,UPI,Mumbai,Mobile,23,0,None
15131,3848,2026-03-03,7404.5,Card,Mumbai,ATM,5,0,None
15132,3482,2026-02-28,13962.79,Net Banking,Ahmedabad,Laptop,15,0,None
15133,2961,2026-01-18,2999.5,UPI,Kolkata,Laptop,12,0,None
15134,2474,2026-04-01,1911.84,Net Banking,Hyderabad,Laptop,18,0,None
15135,1793,2026-05-17,2858.36,UPI,Chennai,Laptop,0,0,None
15136,1884,2026-03-01,7951.74,UPI,Pune,Mobile,19,0,None
15137,3540,2026-02-22,8972.72,UPI,Kolkata,Laptop,13,0,None
15138,2213,2026-04-06,30031.79,UPI,Mumbai,Mobile,10,0,None
15139,2602,2026-05-19,7679.76,UPI,Pune,Mobile,19,0,None
15140,1810,2026-05-29,2136.54,Card,Pune,Mobile,7,0,None
15141,1961,2026-04-07,3650.49,UPI,Kolkata,Mobile,5,0,None
15142,1420,2026-04-07,1724.66,UPI,Mumbai,Mobile,18,0,None
15143,4321,2026-05-26,14866.38,UPI,Chennai,Mobile,20,0,None
15144,4660,2026-06-01,1611.32,UPI,Kolkata,Mobile,10,0,None
15145,3697,2026-05-20,2791.9,Card,Hyderabad,Mobile,5,0,None
15146,2188,2026-05-08,7953.99,Net Banking,Bangalore,Mobile,10,0,None
15147,4817,2026-01-06,24228.75,ATM,Hyderabad,Mobile,4,0,None
15148,2279,2026-01-07,85493.03,UPI,Bangalore,Mobile,1,1,Account Takeover
15149,3524,2026-05-02,1286.43,Net Banking,Pune,Laptop,15,0,None
15150,4878,2026-01-18,9298.42,ATM,Pune,Mobile,5,0,None
15151,2441,2026-03-27,4802.98,UPI,Hyderabad,Mobile,13,0,None
15152,3218,2026-03-04,3830.32,Card,Kolkata,Mobile,13,0,None
15153,2341,2026-02-06,3703.83,Net Banking,Mumbai,Mobile,12,0,None
15154,3222,2026-02-20,1429.86,UPI,Pune,Mobile,7,0,None
15155,3518,2026-01-20,26024.64,UPI,Delhi,Laptop,23,0,None
15156,3393,2026-06-13,613.43,UPI,Delhi,Laptop,10,0,None
15157,3493,2026-06-06,4240.3,UPI,Chennai,Mobile,13,0,None
15158,2042,2026-02-12,21968.7,UPI,Kolkata,Mobile,21,0,None
15159,2094,2026-04-18,6167.72,Card,Hyderabad,Laptop,2,0,None
15160,2362,2026-05-08,2514.19,Card,Hyderabad,Laptop,15,0,None
15161,3676,2026-01-21,2618.24,UPI,Kolkata,Mobile,13,0,None
15162,1592,2026-03-07,11840.84,UPI,Chennai,Mobile,7,0,None
15163,1527,2026-04-18,3620.01,ATM,Chennai,Mobile,16,0,None
15164,4760,2026-06-06,4759.79,Net Banking,Bangalore,Laptop,6,0,None
15165,3504,2026-01-19,9156.35,Card,Bangalore,Laptop,23,0,None
15166,2293,2026-06-11,12458.93,ATM,Delhi,Mobile,4,0,None
15167,2655,2026-05-16,2812.71,UPI,Mumbai,Mobile,19,0,None
15168,1811,2026-05-26,1254.33,Net Banking,Ahmedabad,Mobile,4,0,None
15169,1188,2026-01-04,1802.87,UPI,Hyderabad,Mobile,16,1,UPI Fraud
15170,4069,2026-05-26,19555.13,Net Banking,Kolkata,Mobile,5,0,None
15171,2593,2026-04-21,5263.11,Card,Delhi,Mobile,14,0,None
15172,3759,2026-02-17,1409.25,Card,Delhi,Mobile,20,0,None
15173,1529,2026-01-08,1932.63,UPI,Ahmedabad,Mobile,12,0,None
15174,1434,2026-01-19,15748.66,ATM,Mumbai,ATM,20,0,None
15175,3336,2026-04-28,5360.54,UPI,Delhi,Mobile,20,0,None
15176,2942,2026-06-01,920.81,Card,Delhi,Mobile,8,0,None
15177,4639,2026-05-07,1632.48,Card,Mumbai,Mobile,14,0,None
15178,3547,2026-02-18,15566.35,Net Banking,Delhi,Mobile,11,0,None
15179,4513,2026-04-30,2785.46,Card,Hyderabad,Mobile,8,0,None
15180,2805,2026-05-24,39926.59,UPI,Chennai,Mobile,23,0,None
15181,1303,2026-02-23,33371.4,ATM,Mumbai,Mobile,9,0,None
15182,1087,2026-03-06,21797.63,ATM,Pune,Mobile,15,0,None
15183,3878,2026-02-14,8088.51,UPI,Ahmedabad,Mobile,20,0,None
15184,1438,2026-01-15,13808.55,Net Banking,Kolkata,Laptop,1,0,None
15185,3589,2026-01-09,4648.0,Net Banking,Chennai,Mobile,1,0,None
15186,2046,2026-06-19,4770.15,Card,Hyderabad,Mobile,9,0,None
15187,1833,2026-03-23,1480.16,UPI,Pune,Mobile,7,0,None
15188,1797,2026-01-04,4700.41,Net Banking,Delhi,Mobile,15,0,None
15189,1560,2026-06-19,1382.22,UPI,Delhi,Mobile,2,0,None
15190,4589,2026-05-08,4945.58,Card,Ahmedabad,Mobile,16,0,None
15191,1762,2026-05-15,1464.02,UPI,Pune,Mobile,17,0,None
15192,2699,2026-02-19,2062.08,Net Banking,Ahmedabad,Mobile,11,0,None
15193,4575,2026-05-09,381.88,Net Banking,Pune,Mobile,21,0,None
15194,4786,2026-05-26,2246.96,ATM,Ahmedabad,Laptop,22,0,None
15195,3515,2026-05-15,2392.95,UPI,Delhi,ATM,9,0,None
15196,2125,2026-05-14,3608.38,Card,Chennai,Mobile,11,0,None
15197,4655,2026-06-11,16165.57,Card,Pune,Mobile,5,0,None
15198,3723,2026-02-12,4662.28,UPI,Bangalore,Mobile,16,0,None
15199,1685,2026-05-29,12432.84,ATM,Chennai,Laptop,11,0,None
15200,2165,2026-04-24,12947.96,UPI,Bangalore,Mobile,13,0,None
15201,1138,2026-03-28,20132.16,Card,Kolkata,Mobile,0,0,None
15202,1578,2026-05-09,1986.31,UPI,Chennai,Laptop,15,0,None
15203,1710,2026-02-12,1507.3,ATM,Hyderabad,Mobile,15,0,None
15204,4912,2026-06-12,4374.34,UPI,Chennai,Mobile,5,0,None
15205,1228,2026-03-02,1733.09,Card,Chennai,Laptop,22,0,None
15206,3329,2026-05-27,3905.93,Card,Kolkata,Mobile,15,0,None
15207,3732,2026-02-23,1901.64,Card,Mumbai,Mobile,16,0,None
15208,1828,2026-03-04,1452.24,UPI,Pune,ATM,7,0,None
15209,1431,2026-06-19,7012.19,UPI,Ahmedabad,Mobile,4,0,None
15210,2064,2026-01-06,31733.11,Card,Delhi,ATM,2,1,UPI Fraud
15211,4591,2026-04-05,3826.69,UPI,Ahmedabad,Mobile,5,0,None
15212,2710,2026-05-04,6485.06,UPI,Delhi,Mobile,20,0,None
15213,2687,2026-06-21,5244.76,Net Banking,Pune,Laptop,21,0,None
15214,2235,2026-01-14,4748.19,UPI,Delhi,Mobile,16,0,None
15215,1302,2026-01-16,20515.98,UPI,Ahmedabad,Mobile,21,0,None
15216,2110,2026-05-01,3727.08,Card,Bangalore,Mobile,14,0,None
15217,2421,2026-03-01,192.71,UPI,Hyderabad,Mobile,12,0,None
15218,4325,2026-06-06,2044.02,Card,Ahmedabad,Mobile,16,0,None
15219,1533,2026-04-13,5468.29,UPI,Bangalore,Mobile,11,0,None
15220,1769,2026-04-16,4416.36,Card,Ahmedabad,Laptop,20,0,None
